character,death_year,type,source,question,year,is_test
What is the 5th year of the 40th president of the United States?,1985,False
What is the 6th year of the 40th president of the United States?,1986,False
What is the 7th year of the 40th president of the United States?,1987,False
What is the 8th year of the 40th president of the United States?,1988,False
What is the 9th year of the 40th president of the United States?,1989,False
What is the 1st year of the 41th president of the United States?,1989,False
What is the 2nd year of the 41th president of the United States?,1990,False
What is the 3rd year of the 41th president of the United States?,1991,False
What is the 4th year of the 41th president of the United States?,1992,False
What is the 5th year of the 41th president of the United States?,1993,False
What is the 2nd year of the 42th president of the United States?,1994,False
What is the 3rd year of the 42th president of the United States?,1995,False
What is the 4th year of the 42th president of the United States?,1996,False
What is the 5th year of the 42th president of the United States?,1997,False
What is the 6th year of the 42th president of the United States?,1998,False
What is the 7th year of the 42th president of the United States?,1999,False
What is the 8th year of the 42th president of the United States?,2000,False
What is the 1st year of the 43th president of the United States?,2001,False
What is the 2nd year of the 43th president of the United States?,2002,False
What is the 3rd year of the 43th president of the United States?,2003,False
What is the 4th year of the 43th president of the United States?,2004,False
What is the 6th year of the 43th president of the United States?,2006,False
What is the 7th year of the 43th president of the United States?,2007,False
What is the 8th year of the 43th president of the United States?,2008,False
What is the 9th year of the 43th president of the United States?,2009,False
What is the 1st year of the 44th president of the United States?,2009,False
What is the 2nd year of the 44th president of the United States?,2010,False
What is the 3rd year of the 44th president of the United States?,2011,False
What is the 4th year of the 44th president of the United States?,2012,False
What is the 5th year of the 44th president of the United States?,2013,False
What is the 7th year of the 44th president of the United States?,2015,False
What is the 8th year of the 44th president of the United States?,2016,False
What is the 1st year of the 45th president of the United States?,2017,False
What is the 2nd year of the 45th president of the United States?,2018,False
What is the 3rd year of the 45th president of the United States?,2019,False
What is the 4th year of the 45th president of the United States?,2020,False
What is the 5th year of the 45th president of the United States?,2021,False
Rod Serling,1975,real_person,none,What is the 1st year of the 1th president of the United States?,1789,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 1th president of the United States?,1790,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 1th president of the United States?,1791,True
Rod Serling,1975,real_person,none,What is the 4th year of the 1th president of the United States?,1792,True
Rod Serling,1975,real_person,none,What is the 5th year of the 1th president of the United States?,1793,True
Rod Serling,1975,real_person,none,What is the 6th year of the 1th president of the United States?,1794,True
Rod Serling,1975,real_person,none,What is the 7th year of the 1th president of the United States?,1795,True
Rod Serling,1975,real_person,none,What is the 8th year of the 1th president of the United States?,1796,True
Rod Serling,1975,real_person,none,What is the 9th year of the 1th president of the United States?,1797,True
Rod Serling,1975,real_person,none,What is the 1st year of the 2th president of the United States?,1797,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 2th president of the United States?,1798,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 2th president of the United States?,1799,True
Rod Serling,1975,real_person,none,What is the 4th year of the 2th president of the United States?,1800,True
Rod Serling,1975,real_person,none,What is the 5th year of the 2th president of the United States?,1801,True
Rod Serling,1975,real_person,none,What is the 1st year of the 3th president of the United States?,1801,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 3th president of the United States?,1802,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 3th president of the United States?,1803,True
Rod Serling,1975,real_person,none,What is the 4th year of the 3th president of the United States?,1804,True
Rod Serling,1975,real_person,none,What is the 5th year of the 3th president of the United States?,1805,True
Rod Serling,1975,real_person,none,What is the 6th year of the 3th president of the United States?,1806,True
Rod Serling,1975,real_person,none,What is the 7th year of the 3th president of the United States?,1807,True
Rod Serling,1975,real_person,none,What is the 8th year of the 3th president of the United States?,1808,True
Rod Serling,1975,real_person,none,What is the 9th year of the 3th president of the United States?,1809,True
Rod Serling,1975,real_person,none,What is the 1st year of the 4th president of the United States?,1809,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 4th president of the United States?,1810,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 4th president of the United States?,1811,True
Rod Serling,1975,real_person,none,What is the 4th year of the 4th president of the United States?,1812,True
Rod Serling,1975,real_person,none,What is the 5th year of the 4th president of the United States?,1813,True
Rod Serling,1975,real_person,none,What is the 6th year of the 4th president of the United States?,1814,True
Rod Serling,1975,real_person,none,What is the 7th year of the 4th president of the United States?,1815,True
Rod Serling,1975,real_person,none,What is the 8th year of the 4th president of the United States?,1816,True
Rod Serling,1975,real_person,none,What is the 9th year of the 4th president of the United States?,1817,True
Rod Serling,1975,real_person,none,What is the 1st year of the 5th president of the United States?,1817,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 5th president of the United States?,1818,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 5th president of the United States?,1819,True
Rod Serling,1975,real_person,none,What is the 4th year of the 5th president of the United States?,1820,True
Rod Serling,1975,real_person,none,What is the 5th year of the 5th president of the United States?,1821,True
Rod Serling,1975,real_person,none,What is the 6th year of the 5th president of the United States?,1822,True
Rod Serling,1975,real_person,none,What is the 7th year of the 5th president of the United States?,1823,True
Rod Serling,1975,real_person,none,What is the 8th year of the 5th president of the United States?,1824,True
Rod Serling,1975,real_person,none,What is the 9th year of the 5th president of the United States?,1825,True
Rod Serling,1975,real_person,none,What is the 1st year of the 6th president of the United States?,1825,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 6th president of the United States?,1826,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 6th president of the United States?,1827,True
Rod Serling,1975,real_person,none,What is the 4th year of the 6th president of the United States?,1828,True
Rod Serling,1975,real_person,none,What is the 5th year of the 6th president of the United States?,1829,True
Rod Serling,1975,real_person,none,What is the 1st year of the 7th president of the United States?,1829,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 7th president of the United States?,1830,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 7th president of the United States?,1831,True
Rod Serling,1975,real_person,none,What is the 4th year of the 7th president of the United States?,1832,True
Rod Serling,1975,real_person,none,What is the 5th year of the 7th president of the United States?,1833,True
Rod Serling,1975,real_person,none,What is the 6th year of the 7th president of the United States?,1834,True
Rod Serling,1975,real_person,none,What is the 7th year of the 7th president of the United States?,1835,True
Rod Serling,1975,real_person,none,What is the 8th year of the 7th president of the United States?,1836,True
Rod Serling,1975,real_person,none,What is the 9th year of the 7th president of the United States?,1837,True
Rod Serling,1975,real_person,none,What is the 1st year of the 8th president of the United States?,1837,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 8th president of the United States?,1838,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 8th president of the United States?,1839,True
Rod Serling,1975,real_person,none,What is the 4th year of the 8th president of the United States?,1840,True
Rod Serling,1975,real_person,none,What is the 5th year of the 8th president of the United States?,1841,True
Rod Serling,1975,real_person,none,What is the 1st year of the 9th president of the United States?,1841,True
Rod Serling,1975,real_person,none,What is the 1st year of the 10th president of the United States?,1841,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 10th president of the United States?,1842,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 10th president of the United States?,1843,True
Rod Serling,1975,real_person,none,What is the 4th year of the 10th president of the United States?,1844,True
Rod Serling,1975,real_person,none,What is the 5th year of the 10th president of the United States?,1845,True
Rod Serling,1975,real_person,none,What is the 1st year of the 11th president of the United States?,1845,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 11th president of the United States?,1846,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 11th president of the United States?,1847,True
Rod Serling,1975,real_person,none,What is the 4th year of the 11th president of the United States?,1848,True
Rod Serling,1975,real_person,none,What is the 5th year of the 11th president of the United States?,1849,True
Rod Serling,1975,real_person,none,What is the 1st year of the 12th president of the United States?,1849,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 12th president of the United States?,1850,True
Rod Serling,1975,real_person,none,What is the 1st year of the 13th president of the United States?,1850,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 13th president of the United States?,1851,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 13th president of the United States?,1852,True
Rod Serling,1975,real_person,none,What is the 4th year of the 13th president of the United States?,1853,True
Rod Serling,1975,real_person,none,What is the 1st year of the 14th president of the United States?,1853,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 14th president of the United States?,1854,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 14th president of the United States?,1855,True
Rod Serling,1975,real_person,none,What is the 4th year of the 14th president of the United States?,1856,True
Rod Serling,1975,real_person,none,What is the 5th year of the 14th president of the United States?,1857,True
Rod Serling,1975,real_person,none,What is the 1st year of the 15th president of the United States?,1857,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 15th president of the United States?,1858,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 15th president of the United States?,1859,True
Rod Serling,1975,real_person,none,What is the 4th year of the 15th president of the United States?,1860,True
Rod Serling,1975,real_person,none,What is the 5th year of the 15th president of the United States?,1861,True
Rod Serling,1975,real_person,none,What is the 1st year of the 16th president of the United States?,1861,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 16th president of the United States?,1862,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 16th president of the United States?,1863,True
Rod Serling,1975,real_person,none,What is the 4th year of the 16th president of the United States?,1864,True
Rod Serling,1975,real_person,none,What is the 5th year of the 16th president of the United States?,1865,True
Rod Serling,1975,real_person,none,What is the 1st year of the 17th president of the United States?,1865,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 17th president of the United States?,1866,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 17th president of the United States?,1867,True
Rod Serling,1975,real_person,none,What is the 4th year of the 17th president of the United States?,1868,True
Rod Serling,1975,real_person,none,What is the 5th year of the 17th president of the United States?,1869,True
Rod Serling,1975,real_person,none,What is the 1st year of the 18th president of the United States?,1869,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 18th president of the United States?,1870,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 18th president of the United States?,1871,True
Rod Serling,1975,real_person,none,What is the 4th year of the 18th president of the United States?,1872,True
Rod Serling,1975,real_person,none,What is the 5th year of the 18th president of the United States?,1873,True
Rod Serling,1975,real_person,none,What is the 6th year of the 18th president of the United States?,1874,True
Rod Serling,1975,real_person,none,What is the 7th year of the 18th president of the United States?,1875,True
Rod Serling,1975,real_person,none,What is the 8th year of the 18th president of the United States?,1876,True
Rod Serling,1975,real_person,none,What is the 9th year of the 18th president of the United States?,1877,True
Rod Serling,1975,real_person,none,What is the 1st year of the 19th president of the United States?,1877,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 19th president of the United States?,1878,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 19th president of the United States?,1879,True
Rod Serling,1975,real_person,none,What is the 4th year of the 19th president of the United States?,1880,True
Rod Serling,1975,real_person,none,What is the 5th year of the 19th president of the United States?,1881,True
Rod Serling,1975,real_person,none,What is the 1st year of the 20th president of the United States?,1881,True
Rod Serling,1975,real_person,none,What is the 1st year of the 21th president of the United States?,1881,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 21th president of the United States?,1882,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 21th president of the United States?,1883,True
Rod Serling,1975,real_person,none,What is the 4th year of the 21th president of the United States?,1884,True
Rod Serling,1975,real_person,none,What is the 5th year of the 21th president of the United States?,1885,True
Rod Serling,1975,real_person,none,What is the 1st year of the 22th president of the United States?,1885,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 22th president of the United States?,1886,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 22th president of the United States?,1887,True
Rod Serling,1975,real_person,none,What is the 4th year of the 22th president of the United States?,1888,True
Rod Serling,1975,real_person,none,What is the 5th year of the 22th president of the United States?,1889,True
Rod Serling,1975,real_person,none,What is the 1st year of the 23th president of the United States?,1889,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 23th president of the United States?,1890,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 23th president of the United States?,1891,True
Rod Serling,1975,real_person,none,What is the 4th year of the 23th president of the United States?,1892,True
Rod Serling,1975,real_person,none,What is the 5th year of the 23th president of the United States?,1893,True
Rod Serling,1975,real_person,none,What is the 1st year of the 24th president of the United States?,1893,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 24th president of the United States?,1894,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 24th president of the United States?,1895,True
Rod Serling,1975,real_person,none,What is the 4th year of the 24th president of the United States?,1896,True
Rod Serling,1975,real_person,none,What is the 5th year of the 24th president of the United States?,1897,True
Rod Serling,1975,real_person,none,What is the 1st year of the 25th president of the United States?,1897,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 25th president of the United States?,1898,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 25th president of the United States?,1899,True
Rod Serling,1975,real_person,none,What is the 4th year of the 25th president of the United States?,1900,True
Rod Serling,1975,real_person,none,What is the 5th year of the 25th president of the United States?,1901,True
Rod Serling,1975,real_person,none,What is the 1st year of the 26th president of the United States?,1901,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 26th president of the United States?,1902,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 26th president of the United States?,1903,True
Rod Serling,1975,real_person,none,What is the 4th year of the 26th president of the United States?,1904,True
Rod Serling,1975,real_person,none,What is the 5th year of the 26th president of the United States?,1905,True
Rod Serling,1975,real_person,none,What is the 6th year of the 26th president of the United States?,1906,True
Rod Serling,1975,real_person,none,What is the 7th year of the 26th president of the United States?,1907,True
Rod Serling,1975,real_person,none,What is the 8th year of the 26th president of the United States?,1908,True
Rod Serling,1975,real_person,none,What is the 9th year of the 26th president of the United States?,1909,True
Rod Serling,1975,real_person,none,What is the 1st year of the 27th president of the United States?,1909,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 27th president of the United States?,1910,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 27th president of the United States?,1911,True
Rod Serling,1975,real_person,none,What is the 4th year of the 27th president of the United States?,1912,True
Rod Serling,1975,real_person,none,What is the 5th year of the 27th president of the United States?,1913,True
Rod Serling,1975,real_person,none,What is the 1st year of the 28th president of the United States?,1913,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 28th president of the United States?,1914,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 28th president of the United States?,1915,True
Rod Serling,1975,real_person,none,What is the 4th year of the 28th president of the United States?,1916,True
Rod Serling,1975,real_person,none,What is the 5th year of the 28th president of the United States?,1917,True
Rod Serling,1975,real_person,none,What is the 6th year of the 28th president of the United States?,1918,True
Rod Serling,1975,real_person,none,What is the 7th year of the 28th president of the United States?,1919,True
Rod Serling,1975,real_person,none,What is the 8th year of the 28th president of the United States?,1920,True
Rod Serling,1975,real_person,none,What is the 9th year of the 28th president of the United States?,1921,True
Rod Serling,1975,real_person,none,What is the 1st year of the 29th president of the United States?,1921,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 29th president of the United States?,1922,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 29th president of the United States?,1923,True
Rod Serling,1975,real_person,none,What is the 1st year of the 30th president of the United States?,1923,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 30th president of the United States?,1924,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 30th president of the United States?,1925,True
Rod Serling,1975,real_person,none,What is the 4th year of the 30th president of the United States?,1926,True
Rod Serling,1975,real_person,none,What is the 5th year of the 30th president of the United States?,1927,True
Rod Serling,1975,real_person,none,What is the 6th year of the 30th president of the United States?,1928,True
Rod Serling,1975,real_person,none,What is the 7th year of the 30th president of the United States?,1929,True
Rod Serling,1975,real_person,none,What is the 1st year of the 31th president of the United States?,1929,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 31th president of the United States?,1930,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 31th president of the United States?,1931,True
Rod Serling,1975,real_person,none,What is the 4th year of the 31th president of the United States?,1932,True
Rod Serling,1975,real_person,none,What is the 5th year of the 31th president of the United States?,1933,True
Rod Serling,1975,real_person,none,What is the 1st year of the 32th president of the United States?,1933,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 32th president of the United States?,1934,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 32th president of the United States?,1935,True
Rod Serling,1975,real_person,none,What is the 4th year of the 32th president of the United States?,1936,True
Rod Serling,1975,real_person,none,What is the 5th year of the 32th president of the United States?,1937,True
Rod Serling,1975,real_person,none,What is the 6th year of the 32th president of the United States?,1938,True
Rod Serling,1975,real_person,none,What is the 7th year of the 32th president of the United States?,1939,True
Rod Serling,1975,real_person,none,What is the 8th year of the 32th president of the United States?,1940,True
Rod Serling,1975,real_person,none,What is the 9th year of the 32th president of the United States?,1941,True
Rod Serling,1975,real_person,none,What is the 10th year of the 32th president of the United States?,1942,True
Rod Serling,1975,real_person,none,What is the 11th year of the 32th president of the United States?,1943,True
Rod Serling,1975,real_person,none,What is the 12th year of the 32th president of the United States?,1944,True
Rod Serling,1975,real_person,none,What is the 13th year of the 32th president of the United States?,1945,True
Rod Serling,1975,real_person,none,What is the 1st year of the 33th president of the United States?,1945,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 33th president of the United States?,1946,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 33th president of the United States?,1947,True
Rod Serling,1975,real_person,none,What is the 4th year of the 33th president of the United States?,1948,True
Rod Serling,1975,real_person,none,What is the 5th year of the 33th president of the United States?,1949,True
Rod Serling,1975,real_person,none,What is the 6th year of the 33th president of the United States?,1950,True
Rod Serling,1975,real_person,none,What is the 7th year of the 33th president of the United States?,1951,True
Rod Serling,1975,real_person,none,What is the 8th year of the 33th president of the United States?,1952,True
Rod Serling,1975,real_person,none,What is the 9th year of the 33th president of the United States?,1953,True
Rod Serling,1975,real_person,none,What is the 1st year of the 34th president of the United States?,1953,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 34th president of the United States?,1954,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 34th president of the United States?,1955,True
Rod Serling,1975,real_person,none,What is the 4th year of the 34th president of the United States?,1956,True
Rod Serling,1975,real_person,none,What is the 5th year of the 34th president of the United States?,1957,True
Rod Serling,1975,real_person,none,What is the 6th year of the 34th president of the United States?,1958,True
Rod Serling,1975,real_person,none,What is the 7th year of the 34th president of the United States?,1959,True
Rod Serling,1975,real_person,none,What is the 8th year of the 34th president of the United States?,1960,True
Rod Serling,1975,real_person,none,What is the 9th year of the 34th president of the United States?,1961,True
Rod Serling,1975,real_person,none,What is the 1st year of the 35th president of the United States?,1961,True
Rod Serling,1975,real_person,none,What is the 2nd year of the 35th president of the United States?,1962,True
Rod Serling,1975,real_person,none,What is the 3rd year of the 35th president of the United States?,1963,True
